"","team","season","player","notes","player_on.roster","team_option","caphold","shamsports_salary_url","scrape_date","table_name"
"140","Houston Rockets","2015-2016","Scotty Hopson","130% of previous salary",TRUE,TRUE,1886141,"http://data.shamsports.com/content/pages/data/salaries/rockets.jsp",2014-10-02,"cap_holds"
"141","Houston Rockets","2015-2016","Patrick Beverley","QO - cap hold to be $947,276 (two year veteran's minimum) if not QO offered",TRUE,TRUE,1181348,"http://data.shamsports.com/content/pages/data/salaries/rockets.jsp",2014-10-02,"cap_holds"
"142","Houston Rockets","2015-2016","Jeff Adrien","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/rockets.jsp",2014-10-02,"cap_holds"
"143","Houston Rockets","2015-2016","Josh Powell","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/rockets.jsp",2014-10-02,"cap_holds"
"144","Houston Rockets","2015-2016","Ish Smith","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/rockets.jsp",2014-10-02,"cap_holds"
"145","Houston Rockets","2015-2016","Jordan Hamilton","What his contract would have been were his fourth year option exercised",FALSE,TRUE,2109294,"http://data.shamsports.com/content/pages/data/salaries/rockets.jsp",2014-10-02,"cap_holds"
"146","Houston Rockets","2015-2016","Francisco Garcia","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/rockets.jsp",2014-10-02,"cap_holds"
"147","Indiana Pacers","2014-2015","Evan Turner","200% of previous salary",FALSE,TRUE,13359734,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"148","Indiana Pacers","2014-2015","Andrew Bynum","120% of previous salary",FALSE,TRUE,1200000,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"149","Indiana Pacers","2014-2015","Rasual Butler","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"150","Indiana Pacers","2014-2015","Ben Hansbrough","One year veteran's minimum",FALSE,TRUE,816482,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"151","Indiana Pacers","2015-2016","David West","150% of previous salary",TRUE,FALSE,18000000,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"152","Indiana Pacers","2015-2016","Roy Hibbert","Max salary, 7 years of service - to be adjusted when 2015 max is calculated",TRUE,FALSE,17695200,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"153","Indiana Pacers","2015-2016","Luis Scola","190% of previous salary",TRUE,TRUE,9250148,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"154","Indiana Pacers","2015-2016","Chris Copeland","130% of previous salary",TRUE,TRUE,4075500,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"155","Indiana Pacers","2015-2016","C.J. Watson","130% of previous salary",TRUE,TRUE,2700100,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"156","Indiana Pacers","2015-2016","Solomon Hill","What his contract would have been were his third year option exercised",TRUE,FALSE,1358880,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"157","Indiana Pacers","2015-2016","Shayne Whittington","QO - cap hold to be $845,059 (one year veteran's minimum) if no QO offered",TRUE,TRUE,1045059,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"158","Indiana Pacers","2015-2016","Lavoy Allen","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"159","Indiana Pacers","2015-2016","Donald Sloan","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"160","Indiana Pacers","2015-2016","Rodney Stuckey","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"161","Indiana Pacers","2015-2016","Evan Turner","200% of previous salary",FALSE,TRUE,13359734,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"162","Indiana Pacers","2015-2016","Andrew Bynum","120% of previous salary",FALSE,TRUE,1200000,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"163","Indiana Pacers","2015-2016","Rasual Butler","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"164","Indiana Pacers","2015-2016","Ben Hansbrough","One year veteran's minimum",FALSE,TRUE,845509,"http://data.shamsports.com/content/pages/data/salaries/pacers.jsp",2014-10-02,"cap_holds"
"165","Los Angeles Clippers","2014-2015","Ryan Hollins","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"166","Los Angeles Clippers","2014-2015","Hedo Turkoglu","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"167","Los Angeles Clippers","2015-2016","DeAndre Jordan","150% of previous salary",TRUE,TRUE,17160185,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"168","Los Angeles Clippers","2015-2016","Jared Dudley","190% of previous salary",TRUE,FALSE,8075000,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"169","Los Angeles Clippers","2015-2016","Jordan Farmar","120% of previous salary",TRUE,FALSE,2492400,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"170","Los Angeles Clippers","2015-2016","Reggie Bullock","What his contract would have been were his third year option exercised",TRUE,FALSE,1252440,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"171","Los Angeles Clippers","2015-2016","Glen Davis","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"172","Los Angeles Clippers","2015-2016","Ryan Hollins","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"173","Los Angeles Clippers","2015-2016","Hedo Turkoglu","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/clippers.jsp",2014-10-02,"cap_holds"
"174","Los Angeles Lakers","2015-2016","Carlos Boozer","Max salary, 10 or more years of service - to be adjusted when 2015 max is calculated",TRUE,TRUE,20644400,"http://data.shamsports.com/content/pages/data/salaries/lakers.jsp",2014-10-02,"cap_holds"
"175","Los Angeles Lakers","2015-2016","Steve Nash","150% of previous salary",TRUE,TRUE,14551500,"http://data.shamsports.com/content/pages/data/salaries/lakers.jsp",2014-10-02,"cap_holds"
"176","Los Angeles Lakers","2015-2016","Jordan Hill","150% of previous salary",TRUE,FALSE,13000000,"http://data.shamsports.com/content/pages/data/salaries/lakers.jsp",2014-10-02,"cap_holds"
"177","Los Angeles Lakers","2015-2016","Jeremy Lin","150% of previous salary",TRUE,TRUE,12561969,"http://data.shamsports.com/content/pages/data/salaries/lakers.jsp",2014-10-02,"cap_holds"
"178","Los Angeles Lakers","2015-2016","Ed Davis","Two year veteran's minimum",TRUE,FALSE,947276,"http://data.shamsports.com/content/pages/data/salaries/lakers.jsp",2014-10-02,"cap_holds"
"179","Memphis Grizzlies","2014-2015","Steven Hunter","190% of previous salary",FALSE,TRUE,7022400,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"180","Memphis Grizzlies","2014-2015","Gilbert Arenas","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"181","Memphis Grizzlies","2014-2015","Keyon Dooling","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"182","Memphis Grizzlies","2014-2015","Mike Miller","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"183","Memphis Grizzlies","2014-2015","Leon Powe","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"184","Memphis Grizzlies","2014-2015","Marcus Williams","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"185","Memphis Grizzlies","2015-2016","Marc Gasol","Max salary, 7 years of service - to be adjusted when 2015 max is calculated",TRUE,TRUE,17695200,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"186","Memphis Grizzlies","2015-2016","Tayshaun Prince","150% of previous salary",TRUE,TRUE,11561978,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"187","Memphis Grizzlies","2015-2016","Kosta Koufos","190% of previous salary",TRUE,TRUE,5700000,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"188","Memphis Grizzlies","2015-2016","Nick Calathes","QO - cap hold to be $947,276 (two year veteran's minimum) if no QO offered",TRUE,TRUE,1147276,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"189","Memphis Grizzlies","2015-2016","Steven Hunter","190% of previous salary",FALSE,TRUE,7022400,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"190","Memphis Grizzlies","2015-2016","Gilbert Arenas","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"191","Memphis Grizzlies","2015-2016","Keyon Dooling","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"192","Memphis Grizzlies","2015-2016","Mike Miller","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"193","Memphis Grizzlies","2015-2016","Leon Powe","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"194","Memphis Grizzlies","2015-2016","Marcus Williams","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-02,"cap_holds"
"195","Miami Heat","2014-2015","Chris Bosh","Max salary, 10 or more years of service - to be adjusted when 2015 max is calculated",FALSE,TRUE,20644400,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-02,"cap_holds"
"196","Miami Heat","2015-2016","Dwyane Wade","Max salary, 10 or more years of service - to be adjusted when 2015 max is calculated",TRUE,FALSE,20644400,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-02,"cap_holds"
"197","Miami Heat","2015-2016","Norris Cole","250% of previous salary",TRUE,TRUE,5095515,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-02,"cap_holds"
"198","Miami Heat","2015-2016","Danny Granger","120% of previous salary",TRUE,FALSE,2492400,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-02,"cap_holds"
"199","Miami Heat","2015-2016","Justin Hamilton","QO -cap hold to be $947.276 (two year veteran's minimum) if no QO offered",TRUE,TRUE,1147276,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-02,"cap_holds"
"200","Miami Heat","2015-2016","Chris Bosh","Max salary, 10 or more years of service - to be adjusted when 2015 max is calculated",FALSE,TRUE,20644400,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-02,"cap_holds"
"201","Milwaukee Bucks","2014-2015","Ekpe Udoh","250% of previous salary",FALSE,TRUE,11173870,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"202","Milwaukee Bucks","2014-2015","Ramon Sessions","130% of previous salary",FALSE,TRUE,6500000,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"203","Milwaukee Bucks","2014-2015","Marquis Daniels","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"204","Milwaukee Bucks","2015-2016","Brandon Knight","250% of previous salary",TRUE,TRUE,8884793,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"205","Milwaukee Bucks","2015-2016","John Henson","What his contract would have been were his fourh year option exercised",TRUE,FALSE,2943221,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"206","Milwaukee Bucks","2015-2016","Giannis Antetokounmpo","What his contract would have been were his third year option exercised",TRUE,FALSE,1953960,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"207","Milwaukee Bucks","2015-2016","Khris Middleton","QO - cap hold to be $947,276 (two year veteran's minimum) if no QO offered",TRUE,TRUE,1181348,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"208","Milwaukee Bucks","2015-2016","Chris Wright","QO - cap hold to be $947,276 (two year veteran's minimum) if no QO offered",TRUE,TRUE,1181348,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"209","Milwaukee Bucks","2015-2016","Kendall Marshall","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"210","Milwaukee Bucks","2015-2016","Ekpe Udoh","250% of previous salary",FALSE,TRUE,11173870,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"211","Milwaukee Bucks","2015-2016","Ramon Sessions","130% of previous salary",FALSE,TRUE,6500000,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"212","Milwaukee Bucks","2015-2016","Marquis Daniels","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-02,"cap_holds"
"213","Minnesota Timberwolves","2014-2015","Dante Cunningham","190% of previous salary",FALSE,TRUE,4142000,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"214","Minnesota Timberwolves","2014-2015","Othyus Jeffers","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"215","Minnesota Timberwolves","2015-2016","Kevin Love","Max salary, 7 years of service - to be adjusted when 2015 max is calculated",TRUE,FALSE,17695200,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"216","Minnesota Timberwolves","2015-2016","Ricky Rubio","250% of previous salary",TRUE,TRUE,11651198,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"217","Minnesota Timberwolves","2015-2016","Chase Budinger","190% of previous salary",TRUE,FALSE,9500000,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"218","Minnesota Timberwolves","2015-2016","J.J. Barea","190% of previous salary",TRUE,TRUE,8587050,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"219","Minnesota Timberwolves","2015-2016","Luc Mbah A Moute","190% of previous salary",TRUE,TRUE,8326894,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"220","Minnesota Timberwolves","2015-2016","Alexey Shved","190% of previous salary",TRUE,TRUE,6235906,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"221","Minnesota Timberwolves","2015-2016","Corey Brewer","130% of previous salary",TRUE,FALSE,6113250,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"222","Minnesota Timberwolves","2015-2016","Shabazz Muhammed","What his contract would have been were his third year option exercised",TRUE,FALSE,2056920,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"223","Minnesota Timberwolves","2015-2016","Ronny Turiaf","130% of previous salary",TRUE,TRUE,1950000,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"224","Minnesota Timberwolves","2015-2016","Gorgui Dieng","What his contract would have been were his third year option exercised",TRUE,FALSE,1474440,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"225","Minnesota Timberwolves","2015-2016","Robbie Hummel","QO - cap hold to be $1,144,000 (130% of previous salary) if no QO offered",TRUE,TRUE,1147276,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"226","Minnesota Timberwolves","2015-2016","Dante Cunningham","190% of previous salary",FALSE,TRUE,4142000,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"227","Minnesota Timberwolves","2015-2016","Othyus Jeffers","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-02,"cap_holds"
"228","New Orleans Pelicans","2014-2015","Darius Miller","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"229","New Orleans Pelicans","2015-2016","Eric Gordon","Max salary, 7 years of service - to be adjusted when 2015 max is calculated",TRUE,FALSE,17695200,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"230","New Orleans Pelicans","2015-2016","Omer Asik","150% of previous salary",TRUE,TRUE,12561969,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"231","New Orleans Pelicans","2015-2016","Anthony Davis","What his contract would have been were his fourth year option exercised",TRUE,FALSE,7070730,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"232","New Orleans Pelicans","2015-2016","Austin Rivers","What his contract would have been were his fourth year option exercised",TRUE,FALSE,3110796,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"233","New Orleans Pelicans","2015-2016","Jeff Withey","QO - cap hold to be $947,276 (two year veteran's minimum) if no QO offered",TRUE,TRUE,1147276,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"234","New Orleans Pelicans","2015-2016","Alexis Ajinca","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"235","New Orleans Pelicans","2015-2016","Luke Babbitt","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"236","New Orleans Pelicans","2015-2016","Darius Miller","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-02,"cap_holds"
"237","New York Knicks","2014-2015","Earl Barron","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"238","New York Knicks","2014-2015","Mike Bibby","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"239","New York Knicks","2014-2015","Baron Davis","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"240","New York Knicks","2014-2015","Kenyon Martin","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"241","New York Knicks","2014-2015","Toure Murry","One year veteran's minimum",FALSE,TRUE,816482,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"242","New York Knicks","2015-2016","Amar'e Stoudemire","Max salary, 105% of previous salary",TRUE,TRUE,24581537,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"243","New York Knicks","2015-2016","Andrea Bargnani","150% of previous salary",TRUE,TRUE,17250000,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"244","New York Knicks","2015-2016","J.R. Smith","150% of previous salary",TRUE,FALSE,8983563,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"245","New York Knicks","2015-2016","Iman Shumpert","20% of previous salary",TRUE,TRUE,6542438,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"246","New York Knicks","2015-2016","Sam Dalembert","130% of previous salary",TRUE,TRUE,5266985,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"247","New York Knicks","2015-2016","Jason Smith","120% of previous salary",TRUE,TRUE,3933600,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"248","New York Knicks","2015-2016","Wayne Ellington","130% of previous salary",TRUE,TRUE,3602742,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"249","New York Knicks","2015-2016","Shane Larkin","What his contract would have been were his third year option exercised",TRUE,FALSE,1675320,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"250","New York Knicks","2015-2016","Tim Hardaway Jr","What his contract would have been were his third year option exercised",TRUE,FALSE,1304520,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"251","New York Knicks","2015-2016","Cole Aldrich","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"252","New York Knicks","2015-2016","Jeremy Tyler","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"253","New York Knicks","2015-2016","Earl Barron","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"254","New York Knicks","2015-2016","Mike Bibby","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"255","New York Knicks","2015-2016","Baron Davis","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"256","New York Knicks","2015-2016","Kenyon Martin","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"257","New York Knicks","2015-2016","Toure Murry","One year veteran's minimum",FALSE,TRUE,845059,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-02,"cap_holds"
"258","Oklahoma City Thunder","2014-2015","Josh Huestis","100% of rookie scale for that pick",FALSE,TRUE,918000,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"259","Oklahoma City Thunder","2014-2015","Derek Fisher","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"260","Oklahoma City Thunder","2015-2016","Kendrick Perkins","150% of previous salary",TRUE,TRUE,14106513,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"261","Oklahoma City Thunder","2015-2016","Reggie Jackson","250% of previous salary",TRUE,TRUE,5510923,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"262","Oklahoma City Thunder","2015-2016","Nick Collison","190% of previous salary",TRUE,TRUE,4259806,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"263","Oklahoma City Thunder","2015-2016","Jeremy Lamb","What his contract would have been were his fourth year option exercised",TRUE,FALSE,3034356,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"264","Oklahoma City Thunder","2015-2016","Hasheem Thabeet","190% of previous salary",TRUE,TRUE,2375000,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"265","Oklahoma City Thunder","2015-2016","Steven Adams","What his contract would have been were his third year option exercised",TRUE,FALSE,2279040,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"266","Oklahoma City Thunder","2015-2016","Perry Jones","What his contract would have been were his fourth year option exercised",TRUE,FALSE,2038206,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"267","Oklahoma City Thunder","2015-2016","Andre Roberson","What his contract would have been were his third year option exercised",TRUE,FALSE,1210800,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"268","Oklahoma City Thunder","2015-2016","Sebastian Telfair","Two year veteran's minimum",TRUE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"269","Oklahoma City Thunder","2015-2016","Josh Huestis","100% of rookie scale for that pick",FALSE,TRUE,950200,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"270","Oklahoma City Thunder","2015-2016","Derek Fisher","Two year veteran's minimum",FALSE,TRUE,947276,"http://data.shamsports.com/content/pages/data/salaries/thunder.jsp",2014-10-02,"cap_holds"
"271","Orlando Magic","2014-2015","Fran Vazquez","100% of rookie salary scale for that pick",FALSE,TRUE,1898300,"http://data.shamsports.com/content/pages/data/salaries/magic.jsp",2014-10-02,"cap_holds"
"272","Orlando Magic","2014-2015","E'Twaun Moore","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/magic.jsp",2014-10-02,"cap_holds"
"273","Orlando Magic","2014-2015","Jeremy Richardson","Two year veteran's minimum",FALSE,TRUE,915243,"http://data.shamsports.com/content/pages/data/salaries/magic.jsp",2014-10-02,"cap_holds"
"274","Orlando Magic","2015-2016","Nikola Vucevic","250% of previous salary",TRUE,TRUE,6878153,"http://data.shamsports.com/content/pages/data/salaries/magic.jsp",2014-10-02,"cap_holds"
"275","Orlando Magic","2015-2016","Tobias Harris","250% of previous salary",TRUE,TRUE,5951485,"http://data.shamsports.com/content/pages/data/salaries/magic.jsp",2014-10-02,"cap_holds"
"276","Orlando Magic","2015-2016","Victor Oladipo","What his contract would have been were his third year option exercised",TRUE,FALSE,5192520,"http://data.shamsports.com/content/pages/data/salaries/magic.jsp",2014-10-02,"cap_holds"
"277","Orlando Magic","2015-2016","Maurice Harkless","What his contract would have been were his fourth year option exercised",TRUE,FALSE,2894059,"http://data.shamsports.com/content/pages/data/salaries/magic.jsp",2014-10-02,"cap_holds"
